date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:28	10199/10199	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:29%20GMT	https://java.com/en/download/help/run_old_java.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/run_old_java118c.html	(from https://java.com/en/download/help/run_old_java.xml)
14:43:28	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.ec.delayed	(from https://java.com/en/download/help/run_old_java.xml)
14:43:29	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:30%20GMT	https://java.com/en/download/help/en_javac:Support:Help:run_old_java.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_run_old_java.xml	(from https://java.com/en/download/help/run_old_java.xml)
14:43:29	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.ee.delayed	(from https://java.com/en/download/help/error_hotspot.xml?printFriendly=true)
14:43:29	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.ef.delayed	(from https://java.com/en/download/help/uninstall_java.xml?printFriendly=true)
14:43:30	12812/12812	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:31%20GMT	https://java.com/en/download/help/linux_uninstall.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/linux_uninstall118c.html	(from https://java.com/en/download/help/linux_uninstall.xml)
14:43:30	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.f1.delayed	(from https://java.com/en/download/help/linux_uninstall.xml)
14:43:31	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:32%20GMT	https://java.com/en/download/help/en_javac:Support:Help:linux_uninstall.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_linux_uninstall.xml	(from https://java.com/en/download/help/linux_uninstall.xml)
14:43:32	13589/13589	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:33%20GMT	https://java.com/en/download/help/javafx_install.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/javafx_install118c.html	(from https://java.com/en/download/help/javafx_install.xml)
14:43:33	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.f5.delayed	(from https://java.com/en/download/help/javafx_install.xml)
14:43:33	28470/28470	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Jun%202014%2000:37:42%20GMT	https://java.com/ga/images/macterminal.png	C:/My%20Web%20Sites/help/java.com/ga/images/macterminal.png;filename_=UTF-8''macterminal.png	(from https://java.com/en/download/help/javafx_install.xml)
14:43:35	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:35%20GMT	https://java.com/en/download/help/en_javac:Support:Help:javafx_install.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_javafx_install.xml	(from https://java.com/en/download/help/javafx_install.xml)
14:43:35	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.f7.delayed	(from https://java.com/en/download/help/mac_uninstall_java.xml?printFriendly=true)
14:43:36	14758/14758	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:37%20GMT	https://java.com/en/download/help/mac_install.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/mac_install118c.html	(from https://java.com/en/download/help/mac_install.xml)
14:43:37	34546/34546	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202015%2019:09:47%20GMT	https://java.com/ga/images/en/mac_install_package.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/mac-package-icon-8u65-cropped.png;filename_=UTF-8''mac-package-icon-8u65-cropped.png	(from https://java.com/en/download/help/mac_install.xml)
14:43:38	46051/46051	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202015%2018:47:57%20GMT	https://java.com/ga/images/en/mac_welcome_install.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/mac-welcome-8u65-400px.png;filename_=UTF-8''mac-welcome-8u65-400px.png	(from https://java.com/en/download/help/mac_install.xml)
14:43:38	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.fc.delayed	(from https://java.com/en/download/help/mac_install.xml)
14:43:38	29049/29049	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202015%2018:47:37%20GMT	https://java.com/ga/images/en/mac_install_completed.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/mac-finish-8u65-400px.png;filename_=UTF-8''mac-finish-8u65-400px.png	(from https://java.com/en/download/help/mac_install.xml)
14:43:38	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:40%20GMT	https://java.com/en/download/help/en_javac:Support:Help:mac_install.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_mac_install.xml	(from https://java.com/en/download/help/mac_install.xml)
14:43:39	11747/11747	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:40%20GMT	https://java.com/en/download/help/mac_java_cache.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/mac_java_cache118c.html	(from https://java.com/en/download/help/mac_java_cache.xml)
14:43:39	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.ff.delayed	(from https://java.com/en/download/help/mac_java_cache.xml)
14:43:41	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:41%20GMT	https://java.com/en/download/help/en_javac:Support:Help:mac_java_cache.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_mac_java_cache.xml	(from https://java.com/en/download/help/mac_java_cache.xml)
14:43:41	13053/13053	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:42%20GMT	https://java.com/en/download/help/mac_java_update.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/mac_java_update118c.html	(from https://java.com/en/download/help/mac_java_update.xml)
14:43:42	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.103.delayed	(from https://java.com/en/download/help/mac_java_update.xml)
14:43:42	37807/37807	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jun%202014%2016:36:25%20GMT	https://java.com/ga/images/en/mac_update.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/mac_update.jpg;filename_=UTF-8''mac_update.jpg	(from https://java.com/en/download/help/mac_java_update.xml)
14:43:43	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:44%20GMT	https://java.com/en/download/help/en_javac:Support:Help:mac_java_update.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_mac_java_update.xml	(from https://java.com/en/download/help/mac_java_update.xml)
14:43:43	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.105.delayed	(from https://java.com/en/download/help/error_installshield.xml?printFriendly=true)
14:43:43	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.106.delayed	(from https://java.com/en/download/help/browser_activate_plugin.xml?printFriendly=true)
14:43:43	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.107.delayed	(from https://java.com/en/download/help/enable_browser.xml?printFriendly=true)
14:43:43	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.108.delayed	(from https://java.com/en/download/help/enable_panel.xml?printFriendly=true)
14:43:43	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.109.delayed	(from https://java.com/en/download/help/jcp_security.xml?printFriendly=true)
14:43:43	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.10a.delayed	(from https://java.com/en/download/help/plugin_cache.xml?printFriendly=true)
14:43:43	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.10b.delayed	(from https://java.com/en/download/help/proxy_setup.xml?printFriendly=true)
14:43:44	15406/15406	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:45%20GMT	https://java.com/en/download/help/connect_proxy.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/connect_proxy118c.html	(from https://java.com/en/download/help/connect_proxy.xml)
14:43:44	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.10d.delayed	(from https://java.com/en/download/help/connect_proxy.xml)
